"Customer Shipment Date","Merchant SKU","FNSKU","ASIN","FC","Quantity","Amazon Order Id","Currency","Product Amount","Shipping Amount","Gift Amount","Shipment To City","Shipment To State","Shipment To Postal Code"
"2024-04-23T12:15:13+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","ATX1","1","402-3818466-0604318","INR","1999.00","0.00","0.00","INDORA","HIMACHAL PRADESH","176401"
"2024-04-23T11:33:19+05:30","L2-74Q5-MRU2","X001ADBDZZ","1636510051","BLR8","1","407-8365203-0581904","INR","474.05","0.00","0.00","BENGALURU","KARNATAKA","560016"
"2024-04-23T11:13:12+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","AMD2","1","404-9591406-7289130","INR","616.55","0.00","0.00","NOIDA","UTTAR PRADESH","201303"
"2024-04-23T10:53:59+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BOM7","1","402-1159995-8162728","INR","1999.00","0.00","0.00","Mumbai","MAHARASHTRA","400028"
"2024-04-23T10:25:22+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","BLR7","1","408-7288077-4698725","INR","979.00","0.00","0.00","BHUBANESWAR","ODISHA","751021"
"2024-04-23T10:14:10+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","BOM5","1","405-0000425-1553941","INR","474.05","0.00","0.00","MUMBAI","MAHARASHTRA","400071"
"2024-04-23T10:04:21+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","AMD2","1","403-4497701-6400363","INR","399.00","40.00","0.00","Bhavnagar","GUJARAT","364002"
"2024-04-23T09:22:15+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","MAA4","1","406-4344776-1253949","INR","616.55","0.00","0.00","VIJAYAWADA","ANDHRA PRADESH","520008"
"2024-04-23T02:15:11+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","DEL4","1","406-3154528-2749916","INR","979.00","40.00","0.00","JALANDHAR","PUNJAB","144411"
"2024-04-23T02:15:11+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","DEL4","1","406-3154528-2749916","INR","474.05","40.00","0.00","JALANDHAR","PUNJAB","144411"
"2024-04-23T01:46:19+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BOM7","1","407-7674938-3149932","INR","616.55","0.00","0.00","NAGPUR","MAHARASHTRA","440012"
"2024-04-23T01:08:08+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","BLR8","1","406-1436072-2745952","INR","474.05","0.00","0.00","HYDERABAD","TELANGANA","500084"
"2024-04-23T00:58:29+05:30","5E-PQIM-IPE5","X00181NAAP","1949395960","DEL4","1","403-8316505-4772340","INR","399.00","0.00","0.00","SOHNA","HARYANA","122103"
"2024-04-22T23:11:48+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BLR7","1","407-0971972-7983568","INR","616.55","0.00","0.00","BENGALURU","KARNATAKA","562157"
"2024-04-22T22:55:12+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","BLR8","1","403-6223867-5339537","INR","979.00","0.00","0.00","PORVORIM","GOA","403521"
"2024-04-22T20:51:12+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BOM5","1","408-7116817-6998702","INR","474.05","0.00","0.00","Ghaziabad","UP","201014"
"2024-04-22T20:37:15+05:30","CI-WFL9-687M","X001FQGQMR","163651040X","BOM5","1","406-8183578-9173952","INR","399.00","0.00","0.00","Pune","MAHARASHTRA","411027"
"2024-04-22T19:01:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","LKO1","1","404-4194679-2865928","INR","474.05","0.00","0.00","LUDHIANA","PUNJAB","141001"
"2024-04-22T19:00:15+05:30","15-KVM1-4SWU","X00176YALT","1949395774","LKO1","1","406-5010456-9697938","INR","474.05","0.00","0.00","KOLKATA","WEST BENGAL","700071"
"2024-04-22T17:39:14+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","BOM7","1","408-9327585-0342705","INR","474.05","0.00","0.00","MUMBAI","MAHARASHTRA","400005"
"2024-04-22T17:24:31+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","406-0089193-3514703","INR","1999.00","0.00","0.00","KARIMNAGAR","TELANGANA","505001"
"2024-04-22T16:44:07+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","DEL4","1","405-6292475-2401915","INR","399.00","0.00","0.00","FARIDABAD","HARYANA","121007"
"2024-04-22T16:32:11+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BOM5","1","403-6940021-6069117","INR","616.55","0.00","0.00","GURUGRAM","HARYANA","122001"
"2024-04-22T15:11:42+05:30","71-WO4G-XF3U","X001M2Z1P7","1636510973","PNQ3","1","406-1076473-3035558","INR","399.00","0.00","0.00","Mumbai","MAHARASHTRA","400058"
"2024-04-22T14:35:17+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","BLR7","1","408-5442151-4344336","INR","979.00","0.00","0.00","BENGALURU","KARNATAKA","560064"
"2024-04-22T14:24:09+05:30","FN-3LTG-MUJQ","X001Q7HU43","1636510744","TQBF","1","406-4216207-8764363","INR","399.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:09+05:30","CW-JKAK-N2VV","X001PKZXBN","1636511511","TQBF","1","406-4216207-8764363","INR","399.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:09+05:30","EH-7EWZ-TT1N","X001PF28E3","1636511481","TQBF","1","406-4216207-8764363","INR","399.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:09+05:30","6E-BZ66-PZW5","X001UMKZCN","B0CDPFMZH3","TQBF","1","406-4216207-8764363","INR","1269.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:09+05:30","Z5-K39L-ZOXH","X001WM57P1","B0CN6RYLV1","TQBF","1","406-4216207-8764363","INR","779.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:09+05:30","EX-7Y7E-5JTB","X001SANHJZ","B0C61DCLS2","TQBF","1","406-4216207-8764363","INR","1269.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:09+05:30","SQ-9NID-DM92","X001WFHUXZ","1636511848","TQBF","1","406-4216207-8764363","INR","399.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:09+05:30","6K-BDG2-W01M","X001F3TOMJ","B09BYSVR6X","TQBF","1","406-4216207-8764363","INR","1469.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T14:24:01+05:30","KT-HOZ8-6NU5","X000WEMJGZ","1946383848","TQBF","1","404-5518861-4035507","INR","399.00","40.00","0.00","HYDERABAD","TELANGANA","500036"
"2024-04-22T14:23:58+05:30","PH-FCT2-XK69","X0017L3DZN","1949395790","TQBF","1","404-9352941-0625960","INR","449.00","40.00","0.00","DURG","CHHATTISGARH","491001"
"2024-04-22T14:23:58+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","TQBF","1","404-9352941-0625960","INR","474.05","40.00","0.00","DURG","CHHATTISGARH","491001"
"2024-04-22T14:23:58+05:30","15-KVM1-4SWU","X00176YALT","1949395774","TQBF","1","404-9352941-0625960","INR","474.05","40.00","0.00","DURG","CHHATTISGARH","491001"
"2024-04-22T14:23:58+05:30","CP-4GK0-DC9V","X001MP9O9N","B0BCDZCV1N","TQBF","1","402-9461059-2482753","INR","1569.00","0.00","0.00","Visakhapatnam","ANDHRA PRADESH","530007"
"2024-04-22T14:23:57+05:30","L3-RHNH-9WSP","X001SFOJ5L","B0C6LQ8X9W","TQBF","1","402-7007305-3149951","INR","1269.00","0.00","0.00","KALYAN","MAHARASHTRA","421204"
"2024-04-22T14:23:57+05:30","CP-4GK0-DC9V","X001MP9O9N","B0BCDZCV1N","TQBF","1","408-8878655-4376312","INR","1569.00","0.00","0.00","Mumbai","Maharashtra","400051"
"2024-04-22T14:23:57+05:30","RO-RUHX-T4YZ","X001VKUU79","B0CGWSF18V","TQBF","1","408-2776165-3919533","INR","599.00","40.00","0.00","GUWAHATI","ASSAM","781034"
"2024-04-22T14:23:57+05:30","EP-Z7DA-V8QV","X000UW5M3L","1946383112","TQBF","1","402-2833366-7457901","INR","399.00","40.00","0.00","LUCKNOW","UTTAR PRADESH","226002"
"2024-04-22T14:23:55+05:30","36-NMTD-PWCO","X001VI1ZLV","B0CGWZZJ7M","TQBF","1","403-3801434-1653122","INR","599.00","40.00","0.00","KOLHAPUR","MAHARASHTRA","416008"
"2024-04-22T14:05:14+05:30","SQ-GG71-Y57X","X001VKOO49","B0CGL7W1QT","BLR8","1","405-9684940-6257109","INR","599.00","0.00","0.00","HYDERABAD","TELANGANA","500085"
"2024-04-22T13:51:23+05:30","15-KVM1-4SWU","X00176YALT","1949395774","DEL4","1","171-2188243-7680312","INR","474.05","40.00","0.00","MOHALI","PUNJAB","140307"
"2024-04-22T13:19:11+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","BLR8","1","402-9273970-7977964","INR","474.05","0.00","0.00","BENGALURU","KARNATAKA","560024"
"2024-04-22T13:09:11+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","CJB1","1","408-7808659-2353148","INR","474.05","0.00","0.00","KOLLAM","KERALA","691019"
"2024-04-22T12:59:12+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BLR8","1","171-7022167-3186759","INR","1999.00","0.00","0.00","BANGALORE","KARNATAKA","560094"
"2024-04-22T10:20:12+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","AMD2","1","402-3110690-0191518","INR","1999.00","0.00","0.00","MUMBAI","MAHARASHTRA","400063"
"2024-04-22T09:56:15+05:30","76-T7QB-EMML","X001FQF26D","1636510477","BOM5","1","406-4216207-8764363","INR","1179.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T09:56:15+05:30","Y4-CFOJ-6R6M","X001VYPXZT","B0CKB3Y92F","BOM5","1","406-4216207-8764363","INR","399.00","0.00","0.00","PIMPRI CHINCHWAD","MAHARASHTRA","411027"
"2024-04-22T04:00:25+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","AMD2","1","405-7973567-7359533","INR","1999.00","40.00","0.00","HYDERABAD","TELANGANA","500050"
"2024-04-22T03:25:13+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","MAA4","1","402-7846528-7647515","INR","474.05","0.00","0.00","CHENNAI","TAMIL NADU","600040"
"2024-04-22T03:20:12+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","403-0174202-2569156","INR","1999.00","0.00","0.00","KOLKATA","WEST BENGAL","700107"
"2024-04-22T03:16:23+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BLR8","1","171-7777307-5452307","INR","1999.00","40.00","0.00","KOLLAM","KERALA","691578"
"2024-04-22T02:57:09+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","LKO1","1","402-8943997-7826759","INR","474.05","40.00","0.00","PILIBHIT","UTTAR PRADESH","262001"
"2024-04-22T01:40:13+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","171-1403026-3459507","INR","1999.00","0.00","0.00","HYDERABAD","TELANGANA","500032"
"2024-04-22T00:53:15+05:30","SQ-GG71-Y57X","X001VKOO49","B0CGL7W1QT","BLR7","1","406-5631791-0825162","INR","599.00","40.00","0.00","BENGALURU","KARNATAKA","560097"
"2024-04-22T00:37:14+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","BOM5","1","404-1590393-4955509","INR","0.00","0.00","0.00","MUMBAI","MAHARASHTRA","400059"
"2024-04-22T00:37:11+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BLR8","1","171-7781936-5407566","INR","474.05","0.00","0.00","BENGALURU","KARNATAKA","560035"
"2024-04-22T00:31:46+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","LKO1","1","171-3251381-8173117","INR","399.00","40.00","0.00","DARBHANGA","BIHAR","846001"
"2024-04-22T00:15:12+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","404-1034586-3860368","INR","1999.00","0.00","0.00","HYDERABAD","TELANGANA","500046"
"2024-04-21T23:42:11+05:30","0O-82XT-PSML","X000Q2V1GR","1946383066","DEL4","1","405-0526436-0433959","INR","379.05","0.00","0.00","NEW DELHI","DELHI","110091"
"2024-04-21T23:29:13+05:30","D6-ZTC4-956S","X001QQJDKN","1636511570","BLR8","1","404-6828395-5131564","INR","806.55","0.00","0.00","BENGALURU","KARNATAKA","560062"
"2024-04-21T23:25:10+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","AMD2","1","403-7264685-2742716","INR","399.00","0.00","0.00","AHMEDABAD","GUJARAT","382481"
"2024-04-21T23:07:15+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","BLR7","1","403-0980861-0440342","INR","474.05","0.00","0.00","INDUSTRIAL PARK NAIDUPET","ANDHRA PRADESH","524126"
"2024-04-21T22:05:37+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BLR8","1","404-3847690-3624356","INR","616.55","0.00","0.00","HYDERABAD","TELANGANA","500049"
"2024-04-21T21:49:14+05:30","5E-PQIM-IPE5","X00181NAAP","1949395960","DEL4","1","408-5253966-4413116","INR","399.00","0.00","0.00","NEW DELHI","DELHI","110017"
"2024-04-21T21:43:15+05:30","CI-WFL9-687M","X001FQGQMR","163651040X","BLR8","1","404-9842877-6695548","INR","399.00","0.00","0.00","BENGALURU","KARNATAKA","560016"
"2024-04-21T20:24:17+05:30","G7-R74R-AAZF","X001M9FZ97","163651121X","DEL4","1","407-8513778-3841131","INR","399.00","0.00","0.00","JAIPUR","RAJASTHAN","302026"
"2024-04-21T20:24:10+05:30","NX-Y2VR-UQ1Z","X001ZEU7OH","1636512275","JPX2","1","403-3588661-9108313","INR","499.00","0.00","0.00","GURUGRAM","HARYANA","122001"
"2024-04-21T19:57:11+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","MAA4","1","408-6473042-7135538","INR","616.55","40.00","0.00","JAMMU","JAMMU & KASHMIR","180001"
"2024-04-21T17:37:13+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","402-9274342-1961930","INR","474.05","40.00","0.00","KALYAN","MAHARASHTRA","421204"
"2024-04-21T17:37:13+05:30","71-WO4G-XF3U","X001M2Z1P7","1636510973","BOM5","1","402-9274342-1961930","INR","399.00","40.00","0.00","KALYAN","MAHARASHTRA","421204"
"2024-04-21T17:32:17+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BLR7","1","171-6915959-3402767","INR","616.55","0.00","0.00","HYDERABAD","TELANGANA","500084"
"2024-04-21T16:37:16+05:30","15-KVM1-4SWU","X00176YALT","1949395774","CJB1","1","408-5558042-1859526","INR","474.05","0.00","0.00","SULUR","TAMIL NADU","641402"
"2024-04-21T16:27:11+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BLR7","1","403-8292931-0000341","INR","1999.00","40.00","0.00","BENGALURU","KARNATAKA","560034"
"2024-04-21T15:15:10+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","ATX1","1","171-8660171-2772329","INR","1999.00","40.00","0.00","GURUGRAM","HARYANA","122018"
"2024-04-21T15:03:28+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","LKO1","1","407-9521173-8017165","INR","474.05","0.00","0.00","NEW DELHI","DELHI","110045"
"2024-04-21T14:55:30+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","BLR8","1","403-1400395-5477940","INR","399.00","0.00","0.00","BALESHWAR","ODISHA","756056"
"2024-04-21T14:40:16+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","MAA4","1","402-5749572-5367564","INR","616.55","40.00","0.00","Kalpetta","KERALA","673121"
"2024-04-21T14:00:42+05:30","15-KVM1-4SWU","X00176YALT","1949395774","DEL4","1","407-5616219-6444337","INR","474.05","0.00","0.00","NEW DELHI","DELHI","110045"
"2024-04-21T13:35:13+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","HYD8","1","171-6770664-3902734","INR","616.55","0.00","0.00","HYDERABAD","TELANGANA","500084"
"2024-04-21T11:15:10+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","ATX1","1","407-9954200-3529964","INR","1999.00","0.00","0.00","NEW DELHI","DELHI","110085"
"2024-04-21T04:17:43+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","MAA4","1","404-9484718-3249101","INR","616.55","0.00","0.00","ONGOLE","ANDHRA PRADESH","523002"
"2024-04-21T03:10:14+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","DEL5","1","171-2526045-2704336","INR","399.00","40.00","0.00","GURUGRAM","HARYANA","122002"
"2024-04-21T03:10:14+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","DEL5","1","171-2526045-2704336","INR","474.05","40.00","0.00","GURUGRAM","HARYANA","122002"
"2024-04-21T02:30:18+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","BOM5","1","402-4680610-4425901","INR","474.05","0.00","0.00","Visakhapatnam","ANDHRA PRADESH","530007"
"2024-04-21T01:40:24+05:30","D6-ZTC4-956S","X001QQJDKN","1636511570","ATX1","1","408-9862647-2223569","INR","806.55","0.00","0.00","Ludhiana","PUNJAB","141001"
"2024-04-21T00:25:13+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","AMD2","1","171-7676720-2797909","INR","1999.00","0.00","0.00","VADODARA","GUJARAT","390002"
"2024-04-21T00:05:15+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","HYD3","1","404-6654146-3580317","INR","474.05","0.00","0.00","KOLKATA","WEST BENGAL","700046"
"2024-04-20T23:59:14+05:30","L2-74Q5-MRU2","X001ADBDZZ","1636510051","HYD8","1","403-9302990-9137115","INR","474.05","0.00","0.00","HYDERABAD","TELANGANA","500070"
"2024-04-20T22:59:13+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","MAA4","1","405-2015890-8311565","INR","1999.00","40.00","0.00","BHIMAVARAM","ANDHRA PRADESH","534201"
"2024-04-20T22:03:16+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","SGAA","1","402-2867428-4153122","INR","399.00","0.00","0.00","GUWAHATI","ASSAM","781029"
"2024-04-20T21:33:21+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","406-5968934-0863551","INR","474.05","0.00","0.00","Navi Mumbai","MAHARASHTRA","400706"
"2024-04-20T21:31:08+05:30","76-T7QB-EMML","X001FQF26D","1636510477","HYD8","1","406-3766147-9585908","INR","1179.00","0.00","0.00","HYDERABAD","TELANGANA","500056"
"2024-04-20T21:14:20+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","AMD2","1","171-6912666-6947526","INR","1999.00","40.00","0.00","MUMBAI","MAHARASHTRA","400074"
"2024-04-20T20:53:53+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","BOM7","1","408-6239594-2475544","INR","474.05","0.00","0.00","Navi Mumbai","MAHARASHTRA","410206"
"2024-04-20T20:46:10+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BOM7","1","407-5455349-4111507","INR","1999.00","0.00","0.00","GURUGRAM","HARYANA","122009"
"2024-04-20T20:14:14+05:30","SQ-GG71-Y57X","X001VKOO49","B0CGL7W1QT","BLR7","1","403-0279463-6105128","INR","599.00","0.00","0.00","GURUGRAM","HARYANA","122011"
"2024-04-20T18:37:18+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BLR7","1","407-6208716-4241114","INR","616.55","0.00","0.00","BENGALURU","KARNATAKA","560064"
"2024-04-20T17:52:03+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","HYD8","1","406-6162253-9242749","INR","1999.00","0.00","0.00","RAIPUR","CHHATTISGARH","492001"
"2024-04-20T17:25:13+05:30","W7-X4TX-4WMK","X001FQF25T","1636510485","BLR8","1","407-0420527-1180314","INR","1469.00","40.00","0.00","LATUR","MAHARASHTRA","413512"
"2024-04-20T16:25:20+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","AMD2","1","404-4078169-9923500","INR","474.05","0.00","0.00","NOIDA","UTTAR PRADESH","201301"
"2024-04-20T15:59:17+05:30","FN-3LTG-MUJQ","X001Q7HU43","1636510744","DEL5","1","406-2814732-0442765","INR","399.00","40.00","0.00","GURUGRAM","HARYANA","122001"
"2024-04-20T15:04:11+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","ATX1","1","402-0241218-8679546","INR","1999.00","0.00","0.00","Greater Noida","UTTAR PRADESH","201301"
"2024-04-20T14:30:38+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","SIDA","1","403-3639497-9210706","INR","1999.00","0.00","0.00","BHOPAL","MADHYA PRADESH","462003"
"2024-04-20T14:12:40+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","LKO1","1","403-4363584-3007548","INR","474.05","40.00","0.00","KOLKATA","WEST BENGAL","700017"
"2024-04-20T14:12:40+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","LKO1","1","403-4363584-3007548","INR","474.05","40.00","0.00","KOLKATA","WEST BENGAL","700017"
"2024-04-20T14:06:39+05:30","OJ-JXL8-M60L","X001VZ1BW7","B0CKD3YBF6","BLR7","1","402-0832049-3073155","INR","892.05","0.00","0.00","BANGALORE","KARNATAKA","560035"
"2024-04-20T13:54:16+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","MAA4","1","402-4079233-9405138","INR","474.05","0.00","0.00","Tirupati","ANDHRA PRADESH","517502"
"2024-04-20T13:51:57+05:30","KC-PA75-47UJ","X001YTKDRT","B0CW2YX12T","TQBF","1","171-4892649-9893952","INR","879.00","0.00","0.00","GURUGRAM","HARYANA","122015"
"2024-04-20T13:51:55+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","TQBF","1","404-7822887-9977121","INR","616.55","40.00","0.00","Chennai","TAMIL NADU","600073"
"2024-04-20T13:51:55+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","TQBF","1","403-9234484-0564355","INR","399.00","40.00","0.00","PUDUKKOTTAI","TAMIL NADU","622001"
"2024-04-20T13:51:55+05:30","EP-Z7DA-V8QV","X000UW5M3L","1946383112","TQBF","1","404-5739894-1561158","INR","399.00","0.00","0.00","CHENNAI","TAMIL NADU","600078"
"2024-04-20T13:51:54+05:30","NL-75JO-3ITS","X000W6CKF3","1946383708","TQBF","1","171-7335721-0540350","INR","399.00","40.00","0.00","Pune","MAHARASHTRA","411028"
"2024-04-20T13:51:53+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","TQBF","1","405-4228312-3688318","INR","616.55","40.00","0.00","Ichlkaranji","MAHARASHTRA","411001"
"2024-04-20T13:44:13+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BLR8","1","408-9698190-0113927","INR","1999.00","0.00","0.00","Lucknow","UTTAR PRADESH","226010"
"2024-04-20T13:30:12+05:30","76-T7QB-EMML","X001FQF26D","1636510477","BOM5","1","407-9204926-6958755","INR","1179.00","0.00","0.00","juinagar, NAVIMUMBAI","MAHARASHTRA","400705"
"2024-04-20T13:26:17+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","BLR7","1","405-4281039-7216358","INR","979.00","0.00","0.00","BENGALURU","KARNATAKA","560067"
"2024-04-20T13:18:14+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM7","1","403-2253213-3822722","INR","474.05","0.00","0.00","Thane","MAHARASHTRA","401107"
"2024-04-20T12:30:09+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","MAA4","1","406-2057102-7188303","INR","1999.00","40.00","0.00","KOTTAYAM","KERALA","686571"
"2024-04-20T11:07:16+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM7","1","171-4135545-3739547","INR","474.05","0.00","0.00","Mumbai","MAHARASHTRA","400028"
"2024-04-20T10:09:14+05:30","W7-X4TX-4WMK","X001FQF25T","1636510485","BLR7","1","407-8067389-0427529","INR","1469.00","99.00","0.00","Faridabad","HARYANA","121001"
"2024-04-20T09:18:36+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","MAA4","1","407-8372147-7464348","INR","399.00","0.00","0.00","NATTIKA","KERALA","680566"
"2024-04-20T09:18:12+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","DEL4","1","171-6176690-9317962","INR","399.00","40.00","0.00","NOIDA","UTTAR PRADESH","201301"
"2024-04-20T00:08:50+05:30","SE-R0Z9-G2A3","X001M67TE9","1636511155","BOM5","1","403-4033884-2577107","INR","399.00","0.00","0.00","Pudukkottai","TAMIL NADU","622001"
"2024-04-19T23:46:10+05:30","COMBO-TPS-4","X001E1U4XP","1636510426","DEL4","1","402-6779401-5603521","INR","3371.55","0.00","0.00","New Delhi","Delhi","110019"
"2024-04-19T23:34:12+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BLR8","1","403-4153998-3231537","INR","616.55","0.00","0.00","HYDERABAD","TELANGANA","500018"
"2024-04-19T23:27:12+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","BOM7","1","406-9042925-9062710","INR","979.00","0.00","0.00","PUNE","MAHARASHTRA","411041"
"2024-04-19T22:51:16+05:30","15-KVM1-4SWU","X00176YALT","1949395774","MAA4","1","408-6345758-9395503","INR","474.05","0.00","0.00","CHENNAI","TAMIL NADU","600052"
"2024-04-19T22:41:10+05:30","CI-WFL9-687M","X001FQGQMR","163651040X","DEL4","1","171-1567667-5798734","INR","399.00","0.00","0.00","GHAZIABAD","UTTAR PRADESH","201012"
"2024-04-19T20:53:17+05:30","NG-I25C-U2FD","X001M2XYDD","1636511007","BLR8","1","403-8431020-0081112","INR","399.00","0.00","0.00","Pudukkottai","TAMIL NADU","622001"
"2024-04-19T20:53:17+05:30","71-WO4G-XF3U","X001M2Z1P7","1636510973","BLR8","1","403-8431020-0081112","INR","399.00","0.00","0.00","Pudukkottai","TAMIL NADU","622001"
"2024-04-19T20:01:22+05:30","CW-JKAK-N2VV","X001PKZXBN","1636511511","DEL4","1","406-7629380-4105135","INR","399.00","0.00","0.00","BALUHATI","WEST BENGAL","711405"
"2024-04-19T19:06:30+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","LKO1","1","404-5858140-4806762","INR","474.05","40.00","0.00","NEW DELHI","DELHI","110072"
"2024-04-19T18:52:15+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","MAA4","1","407-0526392-0665903","INR","1999.00","0.00","0.00","Chennai","TAMIL NADU","600097"
"2024-04-19T18:50:18+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","BLR7","1","405-5308970-8399556","INR","474.05","0.00","0.00","BENGALURU","KARNATAKA","560003"
"2024-04-19T15:57:11+05:30","76-T7QB-EMML","X001FQF26D","1636510477","BLR8","1","405-7161622-7072367","INR","1179.00","0.00","0.00","BENGALURU","KARNATAKA","560037"
"2024-04-19T14:47:10+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","ATX1","1","405-2701753-0149967","INR","1999.00","40.00","0.00","Muzaffarnagar","UTTAR PRADESH","251001"
"2024-04-19T14:39:13+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","ATX1","1","403-9142021-2458708","INR","1999.00","0.00","0.00","PINJORE","HARYANA","134102"
